pathway_name	ligand	receptor	lr	old_tx_id.ligand	gene_id.ligand	old_tx_id.receptor	gene_id.receptor
GRN	GRN	SORT1	GRN:SORT1	SMED30007938	SMESG000018770.1	SMED30009710	SMESG000061919.1
GRN	GRN	SORT1	GRN:SORT1	SMED30011250	SMESG000029882.1	SMED30009710	SMESG000061919.1
GRN	GRN	SORT1	GRN:SORT1	SMED30019945	SMESG000018760.1	SMED30009710	SMESG000061919.1
GRN	GRN	SORT1	GRN:SORT1	SMED30019945	SMESG000018762.1	SMED30009710	SMESG000061919.1
GRN	GRN	SORT1	GRN:SORT1	SMED30019945	SMESG000018766.1	SMED30009710	SMESG000061919.1
GRN	GRN	SORT1	GRN:SORT1	SMED30019945	SMESG000018767.1	SMED30009710	SMESG000061919.1
GRN	GRN	SORT1	GRN:SORT1	SMED30034503	SMESG000002628.1	SMED30009710	SMESG000061919.1
GRN	GRN	SORT1	GRN:SORT1	SMED30035642	SMESG000029882.1	SMED30009710	SMESG000061919.1
LAMININ	LAMA2	ITGA3	LAMA2:ITGA3_ITGB1	SMED30009787	SMESG000056013.1	SMED30032970	SMESG000034289.1
LAMININ	LAMA2	ITGA3	LAMA2:ITGA3_ITGB1	SMED30009787	SMESG000056016.1	SMED30032970	SMESG000034289.1
LAMININ	LAMC1	ITGA3	LAMC1:ITGA3_ITGB1	SMED30025272	SMESG000019909.1	SMED30032970	SMESG000034289.1
THBS	THBS1	ITGA3	THBS1:ITGA3_ITGB1	SMED30001229	SMESG000014725.1	SMED30032970	SMESG000034289.1
THBS	THBS1	ITGA3	THBS1:ITGA3_ITGB1	SMED30033928	SMESG000000822.1	SMED30032970	SMESG000034289.1
THBS	THBS3	ITGA3	THBS3:ITGA3_ITGB1	SMED30018389	SMESG000054821.1	SMED30032970	SMESG000034289.1
THBS	THBS4	ITGA3	THBS4:ITGA3_ITGB1	SMED30004176	SMESG000054821.1	SMED30032970	SMESG000034289.1
THBS	THBS4	ITGA3	THBS4:ITGA3_ITGB1	SMED30013577	SMESG000054821.1	SMED30032970	SMESG000034289.1
COLLAGEN	COL1A1	ITGA3	COL1A1:ITGA3_ITGB1	SMED30017945	SMESG000045473.1	SMED30032970	SMESG000034289.1
COLLAGEN	COL1A2	ITGA3	COL1A2:ITGA3_ITGB1	SMED30018643	SMESG000028920.1	SMED30032970	SMESG000034289.1
COLLAGEN	COL2A1	ITGA3	COL2A1:ITGA3_ITGB1	SMED30017388	SMESG000024244.1	SMED30032970	SMESG000034289.1
COLLAGEN	COL4A1	ITGA3	COL4A1:ITGA3_ITGB1	SMED30015575	SMESG000016766.1	SMED30032970	SMESG000034289.1
COLLAGEN	COL4A1	ITGA3	COL4A1:ITGA3_ITGB1	SMED30017516	SMESG000021729.1	SMED30032970	SMESG000034289.1
COLLAGEN	COL4A1	ITGA3	COL4A1:ITGA3_ITGB1	SMED30024691	SMESG000042122.1	SMED30032970	SMESG000034289.1
COLLAGEN	COL4A2	ITGA3	COL4A2:ITGA3_ITGB1	SMED30013320	SMESG000002557.1	SMED30032970	SMESG000034289.1
COLLAGEN	COL4A2	ITGA3	COL4A2:ITGA3_ITGB1	SMED30033879	SMESG000023632.1	SMED30032970	SMESG000034289.1
COLLAGEN	COL4A5	ITGA3	COL4A5:ITGA3_ITGB1	SMED30001376	SMESG000071508.1	SMED30032970	SMESG000034289.1
COLLAGEN	COL4A5	ITGA3	COL4A5:ITGA3_ITGB1	SMED30009776	SMESG000066546.1	SMED30032970	SMESG000034289.1
COLLAGEN	COL6A5	ITGA3	COL6A5:ITGA3_ITGB1	SMED30009269	SMESG000024982.1	SMED30032970	SMESG000034289.1
LAMININ	LAMA2	ITGA7	LAMA2:ITGA7_ITGB1	SMED30009787	SMESG000056013.1	SMED30034180	SMESG000018926.1
LAMININ	LAMA2	ITGA7	LAMA2:ITGA7_ITGB1	SMED30009787	SMESG000056016.1	SMED30034180	SMESG000018926.1
LAMININ	LAMC1	ITGA7	LAMC1:ITGA7_ITGB1	SMED30025272	SMESG000019909.1	SMED30034180	SMESG000018926.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30002668	SMESG000041532.1	SMED30017880	SMESG000022733.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30002668	SMESG000041532.1	SMED30018435	SMESG000021746.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000002022.1	SMED30017880	SMESG000022733.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000002022.1	SMED30018435	SMESG000021746.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000009895.1	SMED30017880	SMESG000022733.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000009895.1	SMED30018435	SMESG000021746.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000013946.1	SMED30017880	SMESG000022733.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000013946.1	SMED30018435	SMESG000021746.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000026061.1	SMED30017880	SMESG000022733.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000026061.1	SMED30018435	SMESG000021746.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000040171.1	SMED30017880	SMESG000022733.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000040171.1	SMED30018435	SMESG000021746.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000059667.1	SMED30017880	SMESG000022733.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000059667.1	SMED30018435	SMESG000021746.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000067986.1	SMED30017880	SMESG000022733.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30015300	SMESG000067986.1	SMED30018435	SMESG000021746.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30021305	SMESG000025545.1	SMED30017880	SMESG000022733.1
VWF	VWF	ITGA2B	VWF:ITGA2B_ITGB3	SMED30021305	SMESG000025545.1	SMED30018435	SMESG000021746.1
TENASCIN	TNXB	ITGA2B	TNXB:ITGA2B_ITGB3	SMED30021405	SMESG000041513.1	SMED30017880	SMESG000022733.1
TENASCIN	TNXB	ITGA2B	TNXB:ITGA2B_ITGB3	SMED30021405	SMESG000041513.1	SMED30018435	SMESG000021746.1
TENASCIN	TNXB	ITGB6	TNXB:ITGAV_ITGB6	SMED30021405	SMESG000041513.1	SMED30006369	SMESG000045564.1
DSPP	DSPP	ITGB6	DSPP:ITGAV_ITGB6	SMED30009035	SMESG000038705.1	SMED30006369	SMESG000045564.1
DSPP	DSPP	ITGB6	DSPP:ITGAV_ITGB6	SMED30033718	SMESG000061174.1	SMED30006369	SMESG000045564.1
AGRN	AGRN	DAG1	AGRN:DAG1	SMED30021589	SMESG000028859.1	SMED30001142	SMESG000020071.1
AGRN	AGRN	DAG1	AGRN:DAG1	SMED30021589	SMESG000028859.1	SMED30001142	SMESG000020082.1
AGRN	AGRN	DAG1	AGRN:DAG1	SMED30021589	SMESG000028865.1	SMED30001142	SMESG000020071.1
AGRN	AGRN	DAG1	AGRN:DAG1	SMED30021589	SMESG000028865.1	SMED30001142	SMESG000020082.1
AGRN	AGRN	DAG1	AGRN:DAG1	SMED30035357	SMESG000013298.1	SMED30001142	SMESG000020071.1
AGRN	AGRN	DAG1	AGRN:DAG1	SMED30035357	SMESG000013298.1	SMED30001142	SMESG000020082.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30010499	SMESG000055070.1	SMED30001142	SMESG000020071.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30010499	SMESG000055070.1	SMED30001142	SMESG000020082.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30015642	SMESG000027815.1	SMED30001142	SMESG000020071.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30015642	SMESG000027815.1	SMED30001142	SMESG000020082.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30015642	SMESG000027826.1	SMED30001142	SMESG000020071.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30015642	SMESG000027826.1	SMED30001142	SMESG000020082.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30017714	SMESG000075928.1	SMED30001142	SMESG000020071.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30017714	SMESG000075928.1	SMED30001142	SMESG000020082.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30022419	SMESG000063572.1	SMED30001142	SMESG000020071.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30022419	SMESG000063572.1	SMED30001142	SMESG000020082.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30026563	SMESG000026481.1	SMED30001142	SMESG000020071.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30026563	SMESG000026481.1	SMED30001142	SMESG000020082.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30033715	SMESG000026265.1	SMED30001142	SMESG000020071.1
HSPG	HSPG2	DAG1	HSPG2:DAG1	SMED30033715	SMESG000026265.1	SMED30001142	SMESG000020082.1
LAMININ	LAMA2	DAG1	LAMA2:DAG1	SMED30009787	SMESG000056013.1	SMED30001142	SMESG000020071.1
LAMININ	LAMA2	DAG1	LAMA2:DAG1	SMED30009787	SMESG000056013.1	SMED30001142	SMESG000020082.1
LAMININ	LAMA2	DAG1	LAMA2:DAG1	SMED30009787	SMESG000056016.1	SMED30001142	SMESG000020071.1
LAMININ	LAMA2	DAG1	LAMA2:DAG1	SMED30009787	SMESG000056016.1	SMED30001142	SMESG000020082.1
LAMININ	LAMC1	DAG1	LAMC1:DAG1	SMED30025272	SMESG000019909.1	SMED30001142	SMESG000020071.1
LAMININ	LAMC1	DAG1	LAMC1:DAG1	SMED30025272	SMESG000019909.1	SMED30001142	SMESG000020082.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30004027	SMESG000048842.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30004027	SMESG000049064.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30004027	SMESG000049225.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30004027	SMESG000049236.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30004027	SMESG000067957.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30004027	SMESG000067998.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30004027	SMESG000068001.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30004027	SMESG000068004.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30004027	SMESG000068005.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30025385	SMESG000048842.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30025385	SMESG000049064.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30025385	SMESG000049225.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30025385	SMESG000067957.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30025385	SMESG000067998.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30025385	SMESG000068001.1
CD22	CD22	PTPRC	CD22:PTPRC	SMED30025235	SMESG000017403.1	SMED30025385	SMESG000068004.1
CD39	ENTPD1	ADORA2A	ENTPD1:ADORA2A	SMED30010934	SMESG000010140.1	SMED30026936	SMESG000016279.1
CD39	ENTPD1	ADORA2A	ENTPD1:ADORA2A	SMED30012672	SMESG000051033.1	SMED30026936	SMESG000016279.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30004027	SMESG000048842.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30004027	SMESG000049064.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30004027	SMESG000049225.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30004027	SMESG000049236.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30004027	SMESG000067957.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30004027	SMESG000067998.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30004027	SMESG000068001.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30004027	SMESG000068004.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30004027	SMESG000068005.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30025385	SMESG000048842.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30025385	SMESG000049064.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30025385	SMESG000049225.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30025385	SMESG000067957.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30025385	SMESG000067998.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30025385	SMESG000068001.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	CD22	PTPRC:CD22	SMED30025385	SMESG000068004.1	SMED30025235	SMESG000017403.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000048842.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049064.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049225.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000049236.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067957.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000067998.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30004599	SMESG000053708.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30007501	SMESG000028264.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30008073	SMESG000056362.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30011012	SMESG000056365.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30013537	SMESG000056368.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30015515	SMESG000031111.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30015515	SMESG000046618.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30015528	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30020863	SMESG000078340.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30022221	SMESG000046718.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30029767	SMESG000056364.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30031731	SMESG000078439.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30034532	SMESG000023903.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30034532	SMESG000023904.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068001.1	SMED30034532	SMESG000044789.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30004599	SMESG000053698.1
CD45	PTPRC	MRC1	PTPRC:MRC1	SMED30004027	SMESG000068004.1	SMED30004599	SMESG000053708.1
